ID,Text,LabelID
235,"Monitoring for symptoms of diabetes is crucial for pet owners to ensure the well-being of their furry friends. Signs such as increased thirst and/or appetite, passing more urine, and weight loss should be carefully observed. Lethargy and weakness may develop, and pets may become more prone to infections. Some pets may exhibit sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, often leading to weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse can occur in advanced stages.",ASC165
236,"Owners should remain vigilant for symptoms of diabetes in their pets, as early detection can lead to effective management. Signs such as increased thirst and/or appetite, passing more urine, and weight loss should not be overlooked. Lethargy and weakness may manifest, and pets may be more susceptible to infections. Some pets may display sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, leading to weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse may occur as the condition progresses.",ASC165
237,"Detecting symptoms of diabetes in pets is essential for their health and well-being. Look out for signs such as increased thirst and/or appetite, passing more urine, and weight loss. Lethargy and weakness may develop, and pets may become more prone to infections. Some pets may exhibit sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, often resulting in weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse can occur in advanced stages.",ASC165
238,"Being attentive to symptoms of diabetes in pets is crucial for ensuring their well-being. Signs such as increased thirst and/or appetite, passing more urine, and weight loss should be monitored closely. Lethargy and weakness may become evident, and pets may be more susceptible to infections. Some pets may display sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, leading to weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse may occur as the condition progresses.",ASC165
239,"Recognizing symptoms of diabetes in pets is essential for timely intervention. Signs such as increased thirst and/or appetite, passing more urine, and weight loss should be monitored closely. Lethargy and weakness may develop, and pets may become more prone to infections. Some pets may exhibit sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, often resulting in weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse can occur in advanced stages.",ASC165
240,"Owners should monitor their pets for signs of diabetes, including increased thirst and/or appetite, passing more urine, and weight loss. Lethargy and weakness may become evident, and pets may be more susceptible to infections. Some pets may exhibit sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, leading to weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse may occur in severe cases.",ASC165
241,"Pet owners must be aware of the symptoms of diabetes in their furry companions. Look out for signs like increased thirst and/or appetite, passing more urine, and weight loss. Lethargy and weakness may develop, and pets may become more prone to infections. Some pets may display sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, often resulting in weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse can occur as the condition progresses.",ASC165
242,"Recognizing symptoms of diabetes in pets is crucial for their health and well-being. Signs such as increased thirst and/or appetite, passing more urine, and weight loss should not be ignored. Lethargy and weakness may manifest, and pets may be more susceptible to infections. Some pets may display sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, leading to weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse may occur as the condition progresses.",ASC165
243,"Owners should be vigilant for signs of diabetes in their pets, as early detection is key. Look out for symptoms such as increased thirst and/or appetite, passing more urine, and weight loss. Lethargy and weakness may become apparent, and pets may be more susceptible to infections. Some pets may exhibit sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, leading to weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse can occur as the condition progresses.",ASC165
244,"It's crucial for pet owners to recognize symptoms of diabetes in their furry companions. Signs such as increased thirst and/or appetite, passing more urine, and weight loss should be carefully observed. Lethargy and weakness may develop, and pets may become more prone to infections. Some pets may display sunken back legs or stand on their ankles. Other symptoms include increased urination, excessive thirst, and increased hunger, leading to weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse may occur as the condition progresses.",ASC165
245,"Being more prone to infections, Bladder infections, Collapse, Enlargement of the liver, Excessive thirst, Increased hunger, Increased thirst and/or appetite, Increased urination, Lethargy and weakness, Passing more urine, Poor coat, Standing on its ankles, Sunken back legs, Vomiting, Weight loss.",ASC165
246,"increased thirst and/or appetites, passing more urines, weight losses, lethargies and weaknesses, vomitings, being more prone to infections, sunken back legs, standing on their ankles, Increased urinations, Excessive thirsts, Increased hungers, Enlargements of the liver, Poor coats, Weaknesses, Bladder infections, Vomiting, Collapses.",ASC165
247,"Increased thirst or appetite, passing more urine, weight loss, lethargy or weakness, vomiting, being more prone to infection, sunken back leg, standing on its ankle, Increased urination, Excessive thirst, Increased hunger, Weight loss, Enlargement of the liver, Poor coat, Weakness, Bladder infection, Vomiting, Collapse.",ASC165
248,"Increased thirst and/or appetite, passing more urination, weight losses, lethargy and weakness, vomiting, being more prone to infections, sunken back leg, standing on its ankles, Increased hunger, Excessive thirst, Weight loss, Enlargement of the liver, Poor coat, Weakness, Bladder infection, Vomiting, Collapses.",ASC165
249,"Collapse, Vomiting, Bladder infections, Weakness, Poor coat, Enlargement of the liver, Weight loss, Increased hunger, Excessive thirst, Increased urination, Standing on its ankles, Sunken back legs, Being more prone to infections, Vomiting, Lethargy and weakness, Weight loss, Passing more urine, Increased thirst and/or appetite.",ASC165
250,"Sunken back legs, Weight loss, Bladder infections, Increased urination, Collapse, Increased hunger, Vomiting, Enlargement of the liver, Being more prone to infections, Poor coat, Excessive thirst, Lethargy and weakness, Passing more urine, Standing on its ankles, Increased thirst and/or appetite.",ASC165
251,"Increased thirst and/or appetite often accompanies passing more urine, weight loss, lethargy, and weakness. Vomiting, being more prone to infections, sunken back legs, and standing on its ankles are also symptoms. Increased urination, excessive thirst, and increased hunger are common, along with weight loss. Enlargement of the liver, poor coat, weakness, bladder infections, vomiting, and collapse may occur.",ASC165
252,"Vomiting, Sunken back legs, Standing on its ankles, Poor coat, Passing more urine, Lethargy and weakness, Increased urination, Increased thirst and/or appetite, Increased hunger, Excessive thirst, Enlargement of the liver, Collapse, Bladder infections, Being more prone to infections, Weight loss.",ASC165
253,"Symptoms of diabetes may include an increase in thirst or appetite, frequent urination, weight loss, lethargy, and weakness. Pets may also experience vomiting, heightened susceptibility to infections, sunken appearance of hind legs, and standing on ankles. Additionally, there might be an increase in urination, excessive thirst, and hunger, leading to weight loss. Enlargement of the liver, poor coat condition, weakness, bladder infections, vomiting, and collapse may manifest.",ASC165
254,Increased thirst. Passing more urine. Weight loss. Lethargy and weakness. Vomiting. Being more prone to infections. Sunken back legs. Standing on its ankles. Increased urination. Excessive thirst. Increased hunger. Weight loss. Enlargement of the liver. Poor coat. Weakness. Bladder infections. Vomiting. Collapse.,ASC165
265,"FIV takes a long time to develop in cats, sometimes up to five years before they show symptoms. Symptoms to look out for include:

getting unwell a lot
sore mouth and gums
getting diarrhoea all the time
dull fur
going off their food
swollen lymph nodes
weight loss
runny eyes and nose
lethargy
taking a long time to recover from infections
You should make an appointment with your vet if your cat seems unwell at all so they can get checked over.",ASC231
266,"The symptoms following infection with the virus are usually mild. The cat may have a mild fever for a few weeks and there may be enlargement of the lymph nodes (the little lumps often referred to as “glands”). But often, cats infected with FIV appear completely normal.

Months or years later, as infection progresses, the cat may develop fever, lethargy, poor appetite and weight loss. Any recurrent illnesses may suggest that the cat has FIV – or another virus, such as FeLV .

Common signs include long-lasting or recurrent diarrhoea, a runny nose and sneezing (rhinitis), inflammations of the eye and recurrent skin infections. They are also more likely to get some types of cancer.",ASC231
267,"FIV Symptoms
Although there are no specific symptoms associated with FIV in cats, signs may include:

Weight loss
Lethargy
Fever
Gingivitis and stomatitis (inflammation of the gums and mouth)
Enlarged lymph nodes
Chronic or recurrent intestinal, respiratory, ocular or skin disease
Neurological disease (in some cats the virus can affect the brain)",ASC231
268,"What are the Symptoms of FIV
Signs that a cat has FIV can include:

Loss of appetite
Weight loss
Poor coat condition
Persistent fever
Inflammation of the gums and mouth
Skin, urinary, intestinal, or upper respiratory tract infections
Persistent diarrhea
Seizures, behavior changes, and other neurological disorders
A variety of eye conditions
It is important to note that many of these symptoms may not be related to FIV at all.",ASC231
269,"FIV usually causes disease through immunosuppression – the normal immune responses of the cat are compromised, leading to an increased susceptibility to other infections and diseases. There are no specific signs associated with FIV, but typically infected cats will develop recurrent bouts of infections or diseases that gradually get worse over time, and infections may not respond to treatment as well as would normally be expected.

Some of the most common signs seen in FIV infected cats are:

Weight loss
Recurrent fever
Lethargy
Enlarged lymph nodes
Gingivitis and stomatitis (inflammation of the gums and mouth)
Chronic or recurrent respiratory, ocular and intestinal disease
Chronic skin disease
Neurological disease (in some cats the virus can affect the brain)
Other disease may also develop such as neoplasia (eg, lymphoma) and other infectious agents may be more problematic in FIV infected cats (such as toxoplasmosis, haemoplasma infections, feline infectious peritonitis, etc).",ASC231
270,"Poor coat condition
Fever that keeps coming back
Lack of appetite
Inflammation in the mouth and gums
Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder
Constant diarrhea
Persistent eye problems
Seizures
Behavioral changes
Signs of neurological disorders ",ASC231
271,"Behavioral changes
Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder
Constant diarrhea
Fever that keeps coming back
Inflammation in the mouth and gums
Lack of appetite
Persistent eye problems
Poor coat condition
Seizures
Signs of neurological disorders  ",ASC231
272,"Signs of neurological disorders  
Seizures
Poor coat condition
Persistent eye problems
Lack of appetite
Inflammation in the mouth and gums
Fever that keeps coming back
Constant diarrhea
Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder
Behavioral changes",ASC231
273,"Any recurrent illnesses may suggest that the cat has FIV – or another virus, such as FeLV . Common signs include long-lasting or recurrent diarrhoea, a runny nose and sneezing (rhinitis), inflammations of the eye and recurrent skin infections. They are also more likely to get some types of cancer.",ASC231
274,"Pet owners should be aware of the symptoms of FIV in cats, such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums. Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder may also occur. Additionally, cats with FIV may experience constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
275,"Recognizing the symptoms of FIV in cats is crucial for early intervention. These may include poor coat condition, recurrent fever, loss of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in various parts of the body, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
276,"Early detection of FIV symptoms in cats is essential for their well-being. Signs such as poor coat condition, recurrent fever, lack of appetite, and inflammation in the mouth and gums should not be overlooked. Cats with FIV may also experience chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, along with constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
277,"FIV can manifest in various symptoms in cats, requiring vigilant observation by pet owners. These may include poor coat condition, persistent fever, loss of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
278,"Being attentive to symptoms of FIV in cats is crucial for their health and well-being. Signs such as poor coat condition, persistent fever, lack of appetite, and inflammation in the mouth and gums should be monitored closely. Cats with FIV may also experience chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
279,"Pet owners must be vigilant for signs of FIV in their cats, as early detection can lead to effective management. Look out for symptoms such as poor coat condition, recurrent fever, loss of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in various parts of the body, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
280,"Recognizing symptoms of FIV in cats is essential for timely intervention. Signs such as poor coat condition, persistent fever, lack of appetite, and inflammation in the mouth and gums should not be ignored. Cats with FIV may also experience chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
281,"Owners should monitor their cats for signs of FIV, including poor coat condition, recurrent fever, loss of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
282,"Pet owners must be aware of the symptoms of FIV in their cats to provide prompt care. Signs such as poor coat condition, persistent fever, lack of appetite, and inflammation in the mouth and gums should be carefully observed. Cats with FIV may also experience chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
283,"It's crucial for pet owners to recognize symptoms of FIV in their cats for timely intervention. Signs such as poor coat condition, persistent fever, loss of appetite, and inflammation in the mouth and gums should not be ignored. Cats with FIV may also experience chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
284,"Detecting symptoms of FIV in cats is crucial for their well-being. Look out for signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
285,"Owners should remain vigilant for symptoms of FIV in their cats, as early detection can lead to effective management. Signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums should not be overlooked. Cats with FIV may also experience chronic or recurrent infections in various parts of the body, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
286,"Recognizing symptoms of FIV in cats is essential for their health and well-being. Signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums should be carefully observed. Cats with FIV may also experience chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
287,"Early detection of FIV symptoms in cats is essential for timely intervention. Look out for signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in various parts of the body, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
288,"Pet owners must be vigilant for signs of FIV in their cats, as early detection can lead to effective management. Look out for symptoms such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in various parts of the body, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
289,"Recognizing symptoms of FIV in cats is crucial for their well-being. Signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums should not be ignored. Cats with FIV may also experience chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
290,"Owners should monitor their cats for signs of FIV, including poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in various parts of the body, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
291,"Pet owners must be aware of the symptoms of FIV in their cats for timely intervention. Look out for signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums. Cats with FIV may also suffer from chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
292,"Being attentive to symptoms of FIV in cats is crucial for their health and well-being. Signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums should be monitored closely. Cats with FIV may also experience chronic or recurrent infections in various parts of the body, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
293,"It's crucial for pet owners to recognize symptoms of FIV in their cats for timely intervention. Signs such as poor coat condition, fever that keeps coming back, lack of appetite, and inflammation in the mouth and gums should be carefully observed. Cats with FIV may also suffer from chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, constant diarrhea, persistent eye problems, seizures, behavioral changes, signs of neurological disorders, and weight loss.",ASC231
294,"Behavioral changes, Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, Constant diarrhea, Fever that keeps coming back, Inflammation in the mouth and gums, Lack of appetite, Persistent eye problems, Poor coat condition, Seizures, Signs of neurological disorders, Weight loss.",ASC231
295,"Poor coat conditions, Fevers that keep coming back, Lack of appetites, Inflammations in the mouth and gums, Chronic or recurrent infections in the eyes, skin, upper respiratory tracts, or bladders, Constant diarrheas, Persistent eye problems, Seizures, Behavioral changes, Signs of neurological disorders, Weight losses.",ASC231
296,"Behavioral change, Chronic or recurrent infection in the eye, skin, upper respiratory tract, or bladder, Constant diarrhea, Fever that keeps coming back, Inflammation in the mouth and gum, Lack of appetite, Persistent eye problem, Poor coat condition, Seizure, Sign of neurological disorder, Weight loss.",ASC231
297,"Fever that keeps coming back, Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, Weight loss, Lack of appetite, Behavioral changes, Poor coat condition, Inflammation in the mouth and gums, Constant diarrhea, Seizures, Signs of neurological disorders, Persistent eye problems.",ASC231
298,"Weight loss, Signs of neurological disorders, Seizures, Persistent eye problems, Poor coat condition, Inflammation in the mouth and gums, Constant diarrhea, Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, Lack of appetite, Fever that keeps coming back, Behavioral changes.",ASC231
299,"Cats affected by FIV may exhibit changes in behavior, experience chronic or recurring infections in the eyes, skin, upper respiratory tract, or bladder, suffer from persistent diarrhea, have recurring fevers, inflammation in the mouth and gums, lack of appetite, eye problems that persist, poor condition of the coat, seizures, display signs of neurological disorders, and experience weight loss.",ASC231
300,"Fever that keeps coming back, Lack of appetite, Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, Constant diarrhea, Inflammation in the mouth and gums, Poor coat condition, Persistent eye problems, Seizures, Behavioral changes, Signs of neurological disorders, Weight loss.",ASC231
301,"Fever that keeps coming back, Weight loss, Poor coat condition, Signs of neurological disorders, Inflammation in the mouth and gums, Lack of appetite, Chronic or recurrent infections in the eyes, skin, upper respiratory tract, or bladder, Persistent eye problems, Constant diarrhea, Seizures, Behavioral changes.",ASC231
312,"Symptoms of Anemia in Cats
Symptoms of anemia include some—or all the following:

Lethargy 

Pale gums (sometimes the gums are yellow, indicating jaundice)

Difficulty breathing or rapid breathing

Increased heart rate

Weakness or collapse

Decreased appetite

Causes of Anemia in Cats
Anemia isn’t a disease itself but rather secondary to diseases or conditions in the body that cause anemia. The causes of anemia can be broken down into three broad categories. This includes blood loss, destruction of RBCs, and a failure to produce new RBCs.  

Blood loss can be internal (inside the body), external (outside the body), or both. Some common causes of blood loss in cats include:

Trauma, such as being hit by car

Fleas/ticks that suck blood from the body—this can be significant in newborn kittens

Hookworm infestations that feed on the blood in the intestines

Bleeding tumors 

Severe stomach ulcers 

Diseases that prevent proper blood clotting such as hemophilia

Anticoagulant rodenticide toxicity (when a cat ingests rat poison that prevents blood clotting, leading to bleeding)

Post-surgical complications, such as a suture on a blood vessel coming undone or breaking",ASC26
313,"Signs of Anemia in Cats
If your cat is suffering from anemia, the symptoms he or she displays will depend upon the severity, duration and the underlying cause of the illness. Some of the most common symptoms of anemia in cats are: 

Lethargy or lack of energy
Decreased appetite
Rapid breathing
Shortness of breath 
In more severe cases your cat may show one or more of the following symptoms:

White or pale gums
Weakness
Increased heart rate
Jaundice (yellow skin, gums or eyes)",ASC26
314,"If your cat is suffering from anemia, the symptoms he or she displays will depend upon the severity, duration and the underlying cause of the illness. Some of the most common symptoms of anemia in cats are: 

Lethargy or lack of energy
Decreased appetite
Rapid breathing
Shortness of breath ",ASC26
315,"White or pale gums
Weakness
Increased heart rate
Jaundice (yellow skin, gums or eyes)",ASC26
316,"Pet owners should be vigilant for symptoms of anemia in their furry friends, such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Additionally, watch out for pale gums, which may sometimes appear yellow, indicating jaundice. Other signs include weakness or collapse, little energy to play, sleeping more than usual, white gums, yellow gums (indicating jaundice), loss of appetite, black stool, and discolored urine.",ASC26
317,"Recognizing symptoms of anemia in pets is crucial for their well-being. Look out for signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Additionally, observe the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, lack of energy to play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
318,"Early detection of anemia symptoms in pets is essential for prompt treatment. Pay attention to signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Keep an eye on the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, decreased energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
319,"Owners should monitor their pets for signs of anemia, including decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Be alert to changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
320,"Pet owners must be aware of the symptoms of anemia in their furry companions. Look out for signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Pay attention to the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
321,"Detecting symptoms of anemia in pets is crucial for their health and well-being. Signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy should not be overlooked. Check the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
322,"It's crucial for pet owners to recognize symptoms of anemia in their furry companions for timely intervention. Signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy should be carefully observed. Pay attention to the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
323,"Recognizing symptoms of anemia in pets is essential for prompt treatment. Signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy should not be ignored. Keep an eye on the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
324,"Being attentive to symptoms of anemia in pets is crucial for their health and well-being. Look out for signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Be observant of the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
325,"Owners should remain vigilant for symptoms of anemia in their pets, as early detection can lead to effective management. Signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy should be monitored closely. Watch for changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to be aware of include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
326,"Pet owners must be vigilant for signs of anemia in their furry companions, including decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Additionally, observe the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
327,"Recognizing symptoms of anemia in pets is essential for their well-being. Look out for signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Pay attention to changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
328,"Early detection of anemia symptoms in pets is crucial for prompt treatment. Be attentive to signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Monitor changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
329,"Owners should monitor their pets for signs of anemia, such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Keep an eye on changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
330,"Detecting symptoms of anemia in pets is crucial for their health and well-being. Signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy should not be ignored. Check for changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to be aware of include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
331,"It's crucial for pet owners to recognize symptoms of anemia in their furry companions for timely intervention. Be attentive to signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Watch for changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
332,"Recognizing symptoms of anemia in pets is essential for prompt treatment. Signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy should not be overlooked. Pay attention to changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
333,"Being attentive to symptoms of anemia in pets is crucial for their health and well-being. Look out for signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Monitor changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
334,"Owners should remain vigilant for symptoms of anemia in their pets, as early detection can lead to effective management. Look out for signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Pay attention to changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to be aware of include weakness or collapse, reduced energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
335,"Pet owners must be aware of the symptoms of anemia in their furry companions to provide timely care. Look out for signs such as decreased appetite, difficulty breathing or rapid breathing, increased heart rate, and lethargy. Check for changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, black stool, and discolored urine.",ASC26
336,"Pet owners should be vigilant for signs of anemia in their furry companions, including reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Additionally, observe the color of the gums, as pale or yellow gums may indicate jaundice. Other symptoms to watch for include weakness or collapse, limited energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
337,"Recognizing symptoms of anemia in pets is essential for their well-being. Look out for signs such as reduced appetite, difficulty breathing or rapid breathing, elevated heart rate, and lethargy. Pay attention to changes in gum color, as pale or yellow gums may indicate jaundice. Other symptoms include weakness or collapse, decreased energy for play, increased sleeping, white or yellow gums, loss of appetite, dark stool, and discolored urine.",ASC26
